number,name,position,height,weight,class,hometown
0,TJ Shorts II,G,"5' 9""",160 lbs,SR,"Tustin, CA"
1,Damion Squire,G,"6' 0""",175 lbs,FR,"Montreal, PQ"
2,Stefan Gonzalez,G,"6' 2""",195 lbs,JR,"Pocatello, ID"
3,Gio Nelson,G,"6' 4""",186 lbs,FR,"Corona, CA"
5,Siler Schneider,G,"6' 3""",183 lbs,SR,"Lansing, KS"
11,Caleb Fuller,G,"6' 5""",210 lbs,FR,"Ipswich, England"
13,Matt Neufeld,C,"6' 11""",225 lbs,JR,"Victoria, BC"
20,B.J. Shaw,G,"6' 6""",180 lbs,FR,"Oakland, CA"
21,Colin Russell,F,"6' 10""",221 lbs,SR,"Folsom, CA"
22,Joe Mooney,G,"6' 3""",187 lbs,JR,"Wauconda, IL"
23,Rogers Printup,G,"6' 4""",205 lbs,JR,"Orange, CA"
24,Delveion Jackson,G,"6' 6""",205 lbs,SO,"Boise, ID"
25,AJ John,F,"6' 8""",225 lbs,SR,"Santa Rosa, CA"
30,Cameron Ba,G,"6' 3""",175 lbs,FR,"Alameda, CA"
42,Jonah Underwood,F,"6' 8""",220 lbs,JR,"San Jose, CA"
44,Garrison Goode,F,"6' 7""",225 lbs,SR,"River Hills, WI"
