number,name,position,height,weight,class,hometown
1,Chris Harris Jr.,C,"6' 10""",245 lbs,JR,"Houston, TX"
2,Landon Goesling,G,"6' 0""",175 lbs,SR,"Bakersfield, CA"
3,Armoni Brooks,G,"6' 3""",195 lbs,JR,"Round Rock, TX"
4,Justin Gorham,F,"6' 7""",225 lbs,JR,"Columbia, MD"
5,Corey Davis Jr.,G,"6' 1""",190 lbs,SR,"Lafayette, LA"
11,Nate Hinton,G,"6' 5""",210 lbs,FR,"Gastonia, NC"
13,Dejon Jarreau,G,"6' 5""",185 lbs,SO,"New Orleans, LA"
15,Neil VanBeck,G,"6' 4""",200 lbs,FR,"Houston, TX"
23,Cedrick Alley Jr.,F,"6' 5""",230 lbs,FR,"Houston, TX"
24,Breaon Brady,F,"6' 8""",260 lbs,SR,"Akron, OH"
25,Galen Robinson Jr.,G,"6' 1""",190 lbs,SR,"Houston, TX"
30,Caleb Broodo,C,"6' 7""",230 lbs,FR,"Midland, MI"
35,Fabian White Jr.,F,"6' 7""",230 lbs,SO,"Atascocita, TX"
55,Brison Gresham,F/C,"6' 8""",225 lbs,SO,"New Orleans, LA"
