number,name,position,height,weight,class,hometown
0,Tanner Krebs,G,"6' 6""",205 lbs,JR,"Hobart, Australia"
1,Jordan Hunter,C,"6' 10""",230 lbs,SR,"Vaucluse, Australia"
2,Quinn Clinton,G,"6' 3""",190 lbs,FR,"Christchurch, New Zealand"
3,Jordan Ford,G,"6' 1""",175 lbs,JR,"Folsom, CA"
5,Jock Perry,C,"7' 1""",250 lbs,SO,"Melbourne, Australia"
10,Elijah Thomas,F,"6' 5""",220 lbs,SO,"Peoria, AZ"
11,Matthias Tass,F/C,"6' 10""",240 lbs,FR,"Tallinn, Estonia"
12,Tommy Kuhse,G,"6' 2""",180 lbs,SO,"Mesa, AZ"
15,Dan Sheets,F,"6' 5""",205 lbs,JR,"San Ramon, CA"
23,Kristers Zoriks,G,"6' 4""",190 lbs,FR,"Dobele, Latvia"
24,Malik Fitts,F,"6' 8""",230 lbs,SO,"Rancho Cucamonga, CA"
33,Kyle Clark,F,"6' 7""",220 lbs,JR,"Wynyard, Australia"
35,Alex Mudronja,G,"6' 5""",195 lbs,FR,"Adelaide, Australia"
41,Aaron Menzies,C,"7' 3""",265 lbs,SR,"Manchester, England"
42,Dan Fotu,F,"6' 7""",220 lbs,FR,"Auckland, New Zealand"
