number,name,position,height,weight,class,hometown
0,Shane Gatling,G,"6' 2""",181 lbs,JR,"Baldwin, NY"
1,Tyler Bey,G/F,"6' 7""",218 lbs,SO,"Las Vegas, NV"
2,Daylen Kountz,G,"6' 4""",185 lbs,FR,"Denver, CO"
5,D'Shawn Schwartz,G/F,"6' 7""",226 lbs,SO,"Colorado Springs, CO"
10,Alexander Strating,F,"6' 7""",227 lbs,SO,"Wassenaar, Netherlands"
12,AJ Martinka,G,"6' 5""",195 lbs,SO,"Stanwood, WA"
13,Namon Wright,G,"6' 5""",197 lbs,SR,"Los Angeles, CA"
14,Deleon Brown,G,"6' 4""",165 lbs,JR,"Grand Rapids, MI"
15,Jakub Dombek,F,"6' 11""",190 lbs,FR,"Ostrava, Czech Republic"
21,Evan Battey,F,"6' 8""",264 lbs,FR,"View Park, CA"
23,Lucas Siewert,F,"6' 10""",230 lbs,JR,"Joinville, SC"
24,Eli Parquet,G,"6' 3""",192 lbs,FR,"Beaumont, TX"
25,McKinley Wright IV,G,"6' 0""",195 lbs,SO,"North Robbinsdale, MN"
30,Frank Ryder,F,"6' 10""",240 lbs,SO,"Boulder, CO"
33,Aidan McQuade,G,"6' 2""",185 lbs,SO,"Loveland, CO"
34,Benan Ersek,G,"6' 2""",170 lbs,FR,"Vienna, Austria"
35,Dallas Walton,F/C,"7' 0""",235 lbs,SO,"Arvada, CO"
