number,name,position,height,weight,class,hometown
0,Naseem Gaskin,G,"6' 3""",175 lbs,FR,"Oakland, CA"
1,Charles Jones Jr.,G,"6' 2""",200 lbs,JR,"Portland, OR"
2,Sedrick Barefield,G,"6' 2""",190 lbs,SR,"Corona, CA"
3,Donnie Tillman,F,"6' 7""",225 lbs,SO,"Detroit, MI"
5,Parker Van Dyke,G,"6' 3""",185 lbs,SR,"Salt Lake City, UT"
10,Christian Popoola,G,"6' 4""",190 lbs,SO,"Las Vegas, NV"
11,Both Gach,F,"6' 7""",195 lbs,FR,"Austin, MN"
13,Novak Topalovic,F,"7' 0""",230 lbs,SR,"Nis, Serbia"
14,Vante Hendrix,G,"6' 5""",190 lbs,FR,"Woodland Hills, CA"
15,Kevin Kremer,G,"6' 4""",190 lbs,FR,"Chico, CA"
20,Timmy Allen,F,"6' 6""",210 lbs,FR,"Mesa, AZ"
21,Riley Battin,F,"6' 9""",220 lbs,FR,"Oak Park, CA"
25,Beau Rydalch,G,"6' 6""",205 lbs,JR,"Oakley, UT"
30,Brooks King,G,"6' 3""",200 lbs,SO,"Boise, ID"
31,Brandon Morley,F/C,"7' 0""",235 lbs,JR,"South Jordan, UT"
32,Lahat Thioune,F,"6' 10""",210 lbs,FR,"Dakar, Senegal"
34,Jayce Johnson,F/C,"7' 0""",235 lbs,JR,"Mission Viejo, CA"
40,Marc Reininger,F,"6' 9""",220 lbs,JR,"Monument, CO"
