number,name,position,height,weight,class,hometown
0,Zion Griffin,F,"6' 6""",205 lbs,FR,"Darien, IL"
1,Nick Weiler-Babb,G,"6' 5""",205 lbs,SR,"Arlington, TX"
2,Cameron Lard,F,"6' 9""",245 lbs,SO,"Natchitoches, LA"
3,Marial Shayok,G,"6' 6""",198 lbs,SR,"Ottawa, ON"
4,George Conditt IV,F,"6' 10""",216 lbs,FR,"Chicago, IL"
5,Lindell Wigginton,G,"6' 2""",189 lbs,SO,"Dartmouth, NS"
10,Nate Schuster,G,"6' 4""",185 lbs,FR,"Menomonee Falls, "
11,Talen Horton-Tucker,G,"6' 4""",233 lbs,FR,"Chicago, IL"
12,Michael Jacobson,F,"6' 9""",230 lbs,JR,"Waukee, IA"
13,Prentiss Nixon,G,"6' 2""",189 lbs,SR,"Bolingbrook, IL"
15,Carter Boothe,G,"6' 0""",193 lbs,FR,"Leon, IA"
22,Tyrese Haliburton,G,"6' 5""",172 lbs,FR,"Oshkosh, WI"
23,Zoran Talley Jr.,F,"6' 7""",198 lbs,SR,"Merrillville, IN"
24,Terrence Lewis,G,"6' 6""",203 lbs,SO,"Milwaukee, WI"
25,Eric Steyer,G,"6' 5""",170 lbs,FR,"Ames, IA"
33,Solomon Young,F,"6' 8""",243 lbs,JR,"Sacramento, CA"
