number,name,position,height,weight,class,hometown
0,David Mitchell,G,"6' 6""",200 lbs,FR,"Roxbury, MA"
1,Travis Fuller,F,"6' 9""",225 lbs,SR,"Encinitas, CA"
2,Brandon Anderson,G,"6' 1""",170 lbs,JR,"Mahwah, NJ"
3,George Mawanda-Kalema,G,"6' 3""",180 lbs,SO,"Burke, VA"
4,Obi Okolie,G,"6' 5""",205 lbs,SR,"Ajax, ON"
5,Joshua Howard,F,"6' 6""",205 lbs,JR,"Charlotte, NC"
10,Davis Franks,F,"6' 8""",205 lbs,FR,"New York, NY"
11,Chris Sullivan,G,"6' 3""",180 lbs,SR,"Wilmette, IL"
12,Thomas Shaughnessy,G,"6' 0""",170 lbs,FR,"Needham, MA"
15,Jake Shaper,G,"6' 3""",195 lbs,SO,"Houston, TX"
20,Zach Hunsaker,G,"6' 2""",185 lbs,JR,"North Salt Lake, UT"
21,Christian Berardi,G,NA,NA,FR,"North Providence, "
22,Jaylan Gainey,F,"6' 9""",190 lbs,FR,"Greensboro, NC"
24,Desmond Cambridge,G,"6' 4""",180 lbs,SO,"Nashville, TN"
25,Tamenang Choh,F,"6' 5""",210 lbs,SO,"Lowell, MA"
44,Matt DeWolf,F,"6' 9""",230 lbs,SO,"Barrington, RI"
