number,name,position,height,weight,class,hometown
0,Milan Acquaah,G,"6' 3""",195 lbs,SO,"Bakersfield, CA"
2,Marquise Mosley,G,"5' 9""",170 lbs,JR,"Pasadena, CA"
4,Omar Lo,F,"6' 9""",210 lbs,SR,"Los Angeles, CA"
5,Jeremy Smith,G,"6' 0""",165 lbs,JR,"Temecula, CA"
10,Adam Hess,G,"6' 5""",195 lbs,FR,"Thousand Oaks, CA"
11,Bul Kuol,F,"6' 7""",215 lbs,JR,"Canberra, Australia"
12,Glenn Morison,C,"6' 10""",240 lbs,FR,"Canberra, Australia"
15,Jordan Heading,G,"6' 2""",190 lbs,SR,"Adelaide, Australia"
23,Jordan Gonzalez,G,"6' 2""",175 lbs,FR,"Pasadena, CA"
24,Mike Henn,F,"6' 8""",225 lbs,SO,"Bellevue, WA"
25,Ty Rowell,G,"6' 2""",185 lbs,SO,"Langley, BC"
31,Ferron Flavors Jr.,G,"6' 4""",190 lbs,JR,"Federal Way, WA"
32,Micah Robinson,G,"6' 4""",180 lbs,JR,"Rancho Cucamonga, CA"
33,Zach Pirog,C,"6' 11""",245 lbs,JR,"Highlands Ranch, CO"
35,De'jon Davis,F,"6' 7""",225 lbs,JR,"Oakland, CA"
