number,name,position,height,weight,class,hometown
0,Jaylen Franklin,G,"6' 2""",205 lbs,SR,"Jacksonville, AR"
1,Jaren Lewis,F,"6' 6""",215 lbs,SR,"Orlando, FL"
4,Damien Daniels,G,"5' 7""",140 lbs,FR,"Kansas City, MO"
5,Payten Ricks,G,"6' 2""",190 lbs,JR,"Wichita, KS"
11,Tobias Cameron,G,"6' 5""",210 lbs,FR,"Gold Coast, Australia"
13,B.J. Maxwell,G,"6' 5""",190 lbs,JR,"Austin, TX"
14,Trey Lenox,G,"6' 3""",220 lbs,JR,"Hot Springs, AR"
15,Hayden Farquhar,F,"6' 7""",215 lbs,SR,"Throckmorton HS, TX"
21,Jalone Friday,C,"6' 9""",235 lbs,JR,"Oklahoma City, OK"
22,Chase Cobb,G,"6' 1""",190 lbs,JR,"Richmond, TX"
23,Hayden Howell,F,"6' 7""",225 lbs,SR,"Midwest City, OK"
32,Joe Pleasant,F,"6' 8""",220 lbs,FR,"Overland Park, KS"
33,Paul Hiepler,G,"6' 4""",170 lbs,SO,"Camarillo, CA"
34,Kolton Kohl,C,"7' 0""",240 lbs,SO,"San Angelo, TX"
42,Clay Gayman,F,"6' 6""",220 lbs,FR,"Nevada, MO"
