number,name,position,height,weight,class,hometown
2,Donovan Holterhaus,G,"6' 5""",185 lbs,SO,"Pella, IA"
3,Tywhon Pickford,G,"6' 4""",202 lbs,SO,"Minneapolis, MN"
4,AJ Green,G,"6' 4""",175 lbs,FR,"Cedar Falls, IA"
5,Malik Haynes,G,"5' 11""",155 lbs,SO,"Cedar Rapids, IA"
10,Miles Wentzien,G,"6' 3""",190 lbs,SR,"Fort Madison, IA"
11,Trae Berhow,G,"6' 5""",195 lbs,SO,"Mayer, MN"
12,Lincoln Conrey,F,"6' 5""",203 lbs,JR,"Waterloo, IA"
15,Justin Dahl,C,"7' 0""",261 lbs,JR,"Carver, MN"
20,Shandon Goldman,F,"6' 10""",220 lbs,JR,"Evansville, AR"
22,Wyatt Lohaus,G,"6' 2""",192 lbs,SR,"North Liberty, IA"
24,Isaiah Brown,G,"6' 7""",180 lbs,JR,"Flower Mound, TX"
30,Spencer Haldeman,G,"6' 1""",175 lbs,JR,"Peosta, IA"
34,Luke McDonnell,F,"6' 9""",212 lbs,JR,"Dubuque, IA"
50,Austin Phyfe,F,"6' 9""",235 lbs,SO,"Waverly, IA"
NA,Tray Croft,G,"6' 1""",170 lbs,JR,"Anniston, AL"
