number,name,position,height,weight,class,hometown
0,Isaiah White,G,"6' 7""",205 lbs,SO,"Rancho Cucamonga, CA"
0,Brandon Averette,G,"5' 11""",185 lbs,JR,"Richardson, TX"
2,Jake Toolson,G,"6' 5""",205 lbs,JR,"Gilbert, AZ"
3,TJ Washington,G,"6' 0""",175 lbs,JR,"Tulsa, OK"
4,Cache Fields,G,"6' 5""",185 lbs,FR,"Palo Alto, CA"
5,Hayden Schenck,G,"6' 4""",195 lbs,JR,"Eden, UT"
10,Ben Nakwaasah,G,"6' 2""",175 lbs,SR,"Richardson, TX"
11,Conner Toolson,G,"6' 4""",185 lbs,SR,"Highland, UT"
15,Connor MacDougall,F,"6' 9""",240 lbs,SR,"Tempe, AZ"
20,Drew Cotton,G,"6' 2""",180 lbs,FR,"Tuscon, AZ"
21,Ege Havsa,G,"6' 4""",165 lbs,JR,"Istanbul, Turkey"
22,Casdon Jardine,G/F,"6' 7""",218 lbs,JR,"Twin Falls, ID"
25,Wyatt Lowell,F,"6' 10""",205 lbs,FR,"Gilbert, AZ"
44,Baylee Steele,C,"6' 11""",245 lbs,JR,"Norwalk, IA"
55,Richard Harward,C,"6' 11""",255 lbs,SO,"Orem, UT"
