number,name,position,height,weight,class,hometown
0,Justin Ryder,G,"6' 0""",175 lbs,FR,"Blackwood, NJ"
1,Marquis Collins,F,"6' 7""",215 lbs,SO,"Chester, PA"
1,D'Marco Baucum,G,"6' 6""",225 lbs,FR,"Arlington, VA"
2,Kevin Larkin,G,"6' 5""",175 lbs,JR,"Georgetown, DE"
3,Montrell Horsey,G,"6' 1""",175 lbs,FR,"Edgewood, MD"
4,Johquin Wiley,G,"5' 11""",175 lbs,SO,"Chesterfield, VA"
5,Kobe Gantz,G,"6' 3""",180 lbs,JR,"Lancaster, PA"
5,Jon Mitchell,G,"6' 4""",210 lbs,JR,"Waterbury, CT"
10,Ronald Lucas,F,"6' 6""",190 lbs,FR,"Baltimore, MD"
11,Joseph White II,G,"5' 11""",145 lbs,JR,"Baltimore, MD"
13,Fahim Jenneto,F/C,"6' 7""",230 lbs,FR,"Ajax, ON"
15,Ameer Bennett,F,"6' 8""",220 lbs,SO,"Richmond, VA"
21,Saleik Edwards,G,"6' 3""",210 lbs,SR,"Winterville, NC"
22,Matthew Stevenson,G,"6' 2""",175 lbs,FR,"Winston-Salem, NC"
23,Jordan Bushrod,G,"6' 4""",190 lbs,SO,"Dover, DE"
32,Myles Carter,G,"6' 1""",170 lbs,SO,"Philadelphia, PA"
32,Daivon Gamble,F/C,"6' 5""",235 lbs,SR,"Charlotte, NC"
50,Demola Onifade,C,"6' 9""",245 lbs,SR,"Lagos, Nigeria"
55,Reginald Giles,C,"6' 9""",215 lbs,SO,"Dover, DE"
