number,name,position,height,weight,class,hometown
0,Pierre Johnson,G,"6' 3""",210 lbs,JR,"Washington, DC"
1,Damion Rosser,G,"6' 4""",210 lbs,SO,"McDonough, GA"
2,Lamont Berzat,G,"5' 6""",155 lbs,SO,"New Orleans, LA"
3,Troy Green,G,"6' 3""",219 lbs,SO,"St. Rose, LA"
4,Bryson Robinson,G,"6' 4""",195 lbs,JR,"Mesquite, TX"
5,Charles Bohannon,G,"6' 0""",205 lbs,SO,"Austin, TX"
10,Gerrale Gates,F,"6' 6""",235 lbs,FR,"Charlotte, NC"
11,Jahmel Myers,F,"6' 7""",219 lbs,FR,"Cape Coral, FL"
12,Amari Haynes,F,"6' 8""",210 lbs,FR,"Cape Coral, FL"
13,Jorge Rosa,G,"6' 3""",203 lbs,SR,"Orlando, FL"
15,Tyren Harrison,F,"6' 5""",193 lbs,SR,"Queens, NY"
20,Larry Robinson III,G,"5' 11""",175 lbs,JR,"Bossier City, LA"
21,Bol Riek,C,"7' 3""",225 lbs,SO,"Bentiu, South Sudan"
33,Ezekiel Charles,G,"6' 4""",205 lbs,SR,"Brooklyn, NY"
55,Scott Plaisance Jr.,F,"6' 9""",219 lbs,SR,"Marrero, LA"
