player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
O. Tshiebwe,F,22,7,12,0,0,2,3,4,8,12,1,0,0,2,4,16,TRUE,2021-12-18,North Carolina,N
K. Brooks Jr.,F,18,5,10,0,0,0,0,2,1,3,0,0,0,0,2,10,TRUE,2021-12-18,North Carolina,N
T. Washington Jr.,G,20,4,9,1,3,0,0,2,2,4,4,2,0,1,1,9,TRUE,2021-12-18,North Carolina,N
S. Wheeler,G,32,12,15,0,0,2,2,2,1,3,8,4,0,2,3,26,TRUE,2021-12-18,North Carolina,N
K. Grady,G,31,6,8,5,7,1,2,0,6,6,1,0,0,1,1,18,TRUE,2021-12-18,North Carolina,N
D. Collins,F,5,0,3,0,0,0,0,1,0,1,0,1,1,2,1,0,FALSE,2021-12-18,North Carolina,N
B. Canada,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-12-18,North Carolina,N
J. Toppin,F,20,2,4,0,0,3,4,2,3,5,3,0,0,0,0,7,FALSE,2021-12-18,North Carolina,N
B. Hopkins,F,9,2,3,1,1,0,0,0,2,2,0,1,0,0,2,5,FALSE,2021-12-18,North Carolina,N
L. Ware,F,13,0,1,0,0,1,2,2,2,4,1,0,1,1,4,1,FALSE,2021-12-18,North Carolina,N
K. Watkins,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-12-18,North Carolina,N
Z. Payne,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2021-12-18,North Carolina,N
D. Mintz,G,27,1,7,1,4,3,4,1,0,1,2,0,0,0,2,6,FALSE,2021-12-18,North Carolina,N
TEAM,NA,NA,39,72,8,15,12,17,17,27,44,20,8,2,9,21,98,FALSE,2021-12-18,North Carolina,N
