date,game_id,home,away
2007-12-28,273610062,Hawai'i,New Mexico
2007-12-28,273620021,San Diego State,Sam Houston State
2007-12-28,273620079,Southern Illinois,Butler
2007-12-28,273620120,Maryland,Delaware
2007-12-28,273620145,Ole Miss,Southern Miss
2007-12-28,273620249,North Texas,Texas A&M-International
2007-12-28,273620265,Washington State,North Carolina A&T
2007-12-28,273620356,Illinois,Loyola (MD)
2007-12-28,273622116,UCF,UConn
2007-12-28,273622184,Duquesne,Robert Morris
2007-12-28,273622230,Fordham,Binghamton
2007-12-28,273622275,Hofstra,Virginia Tech
2007-12-28,273622483,Oregon,Mt. St. Mary's
2007-12-28,273622579,South Carolina,UC Irvine
2007-12-28,273622599,St. John's,Marist
2007-12-28,273622752,Xavier,Delaware State
2007-12-28,273622934,CSU Bakersfield,South Dakota State
2007-12-28,273623084,Utah Valley,CSU Northridge
