player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
V. Eze,F,14,0,6,0,0,1,2,4,1,5,2,0,0,0,2,1,TRUE,2019-01-30,UMass Lowell,A
A. Fleming,F,35,18,20,0,1,2,2,4,4,8,1,4,0,3,2,38,TRUE,2019-01-30,UMass Lowell,A
V. Larsson,F,25,2,5,1,3,0,0,0,3,3,0,0,1,4,1,5,TRUE,2019-01-30,UMass Lowell,A
T. Moss,G,35,4,8,1,5,0,0,0,7,7,5,1,0,0,2,9,TRUE,2019-01-30,UMass Lowell,A
S. El Darwich,G,23,2,4,0,0,2,2,0,2,2,3,4,0,0,2,6,TRUE,2019-01-30,UMass Lowell,A
I. Stojiljkovic,F,13,1,3,0,0,0,0,0,0,0,4,2,0,0,0,2,FALSE,2019-01-30,UMass Lowell,A
M. Antoms,F,7,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,FALSE,2019-01-30,UMass Lowell,A
I. White,G,30,4,12,0,5,2,2,3,2,5,1,1,0,1,3,10,FALSE,2019-01-30,UMass Lowell,A
D. Ashley,G,15,1,4,1,4,0,0,0,0,0,1,0,0,0,1,3,FALSE,2019-01-30,UMass Lowell,A
C. Araujo,G,2,0,0,0,0,4,5,0,0,0,1,0,0,1,0,4,FALSE,2019-01-30,UMass Lowell,A
L. Wang,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2019-01-30,UMass Lowell,A
TEAM,NA,NA,32,62,3,18,11,13,11,22,33,22,12,1,10,13,78,FALSE,2019-01-30,UMass Lowell,A
