date,game_id,home,away
2015-11-23,400814232,USC,CSU Northridge
2015-11-23,400816962,Iowa State,Chattanooga
2015-11-23,400817642,Detroit Mercy,Michigan Dearborn
2015-11-23,400820708,Illinois,Chicago State
2015-11-23,400825533,Clemson,UMass
2015-11-23,400825751,La Salle,Lafayette
2015-11-23,400827282,Vanderbilt,St. John's
2015-11-23,400827283,Indiana,Wake Forest
2015-11-23,400827285,UCLA,UNLV
2015-11-23,400827697,Providence,NJIT
2015-11-23,400827724,Creighton,Rutgers
2015-11-23,400827725,UTSA,Central Arkansas
2015-11-23,400827726,Texas Southern,Howard
2015-11-23,400830180,Pepperdine,Duquesne
2015-11-23,400830226,UC Irvine,Santa Clara
2015-11-23,400830260,Murray State,Milwaukee
2015-11-23,400830261,Drake,Western Kentucky
2015-11-23,400830262,Central Michigan,Weber State
2015-11-23,400830788,Kansas State,Missouri
2015-11-23,400830912,West Virginia,Bethune-Cookman
2015-11-23,400831583,Baylor,Savannah St
2015-11-23,400839318,Michigan State,Eastern Michigan
2015-11-23,400839395,North Carolina,Northwestern
2015-11-23,400839718,San Diego State,East Carolina
2015-11-23,400840060,Seattle,Eastern Washington
2015-11-23,400840123,Florida Gulf Coast,Bowling Green
2015-11-23,400840133,Jacksonville,Thomas (GA)
2015-11-23,400840344,Xavier,Northern Kentucky
2015-11-23,400840376,Memphis,UT Arlington
2015-11-23,400841214,Stetson,Fort Valley State
2015-11-23,400841309,California,Sam Houston State
2015-11-23,400841562,Hawai'i,Nicholls
2015-11-23,400841726,Southern Miss,William Carey
2015-11-23,400842135,Western Michigan,Rochester College
2015-11-23,400843480,North Texas,Idaho
2015-11-23,400843566,Youngstown St,North Dakota
2015-11-23,400843594,Cornell,Harrisburg
2015-11-23,400844221,Northern Arizona,San Diego Christian
2015-11-23,400844224,Davidson,Mercer
2015-11-23,400845403,Boise State,Concordia Oregon
2015-11-23,400846755,Pacific,Notre Dame de Namur
2015-11-23,400847116,Texas A&M-CC,St. Edward's
2015-11-23,400847420,Grand Canyon,Mississippi Valley State
2015-11-23,400853449,DePaul,Norfolk State
2015-11-23,400853450,Florida State,Ohio
2015-11-23,400853532,South Carolina,Tulsa
2015-11-23,400853533,Hofstra,Indiana State
