player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
G. Clardy,F,15,0,2,0,0,0,0,0,2,2,1,1,0,0,1,0,TRUE,2010-12-21,Cal Poly,H
M. Thompson,F,34,8,16,4,8,4,5,1,2,3,1,2,2,3,3,24,TRUE,2010-12-21,Cal Poly,H
T. Darby,F,18,0,0,0,0,3,4,2,3,5,0,0,1,2,1,3,TRUE,2010-12-21,Cal Poly,H
K. Bell,G,33,4,13,0,6,3,4,0,5,5,4,0,0,2,1,11,TRUE,2010-12-21,Cal Poly,H
J. Lowery,G,24,2,6,1,2,0,0,0,2,2,2,1,0,0,5,5,TRUE,2010-12-21,Cal Poly,H
J. Dupre',F,30,4,10,1,3,0,0,3,4,7,0,1,0,0,4,9,FALSE,2010-12-21,Cal Poly,H
D. Suttle Jr.D,F,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2010-12-21,Cal Poly,H
C. Moore,C,17,2,2,0,0,2,2,1,1,2,0,1,1,0,0,6,FALSE,2010-12-21,Cal Poly,H
C. Willis,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2010-12-21,Cal Poly,H
L. Jackson,G,22,2,6,0,1,2,2,1,1,2,2,0,1,1,5,6,FALSE,2010-12-21,Cal Poly,H
TEAM,NA,NA,22,56,6,20,14,17,10,21,31,10,6,5,8,20,64,FALSE,2010-12-21,Cal Poly,H
