player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4685673,A. Hansberry,34,5,11,2,7,7,8,3,2,5,1,0,1,2,3,19,West Virginia,Louisville,FALSE,TRUE,2024-11-28,N
5105790,S. Harris,27,1,6,0,3,0,0,0,2,2,0,1,1,2,5,2,West Virginia,Louisville,FALSE,TRUE,2024-11-28,N
4837238,T. DeVries,32,3,9,2,4,0,0,0,3,3,1,0,3,1,5,8,West Virginia,Louisville,FALSE,TRUE,2024-11-28,N
4781746,J. Small,43,10,19,4,9,2,3,0,7,7,7,4,0,4,3,26,West Virginia,Louisville,FALSE,TRUE,2024-11-28,N
4700873,T. Okani,36,6,9,0,1,0,1,2,2,4,1,0,1,2,2,12,West Virginia,Louisville,FALSE,TRUE,2024-11-28,N
4702281,E. Andre,11,0,1,0,0,0,0,0,2,2,0,0,0,0,3,0,West Virginia,Louisville,FALSE,FALSE,2024-11-28,N
5240511,KJ Tenner,8,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,West Virginia,Louisville,FALSE,FALSE,2024-11-28,N
5101669,J. Powell,29,1,2,1,2,0,0,0,2,2,0,0,0,0,1,3,West Virginia,Louisville,FALSE,FALSE,2024-11-28,N
4431856,J. Yesufu,5,0,1,0,0,0,0,0,1,1,1,0,0,2,4,0,West Virginia,Louisville,FALSE,FALSE,2024-11-28,N
NA,TEAM,NA,26,59,9,26,9,12,9,25,34,11,5,6,16,29,70,West Virginia,Louisville,FALSE,FALSE,2024-11-28,N
