player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
P. Rasmussen,F,39,5,8,2,2,3,5,2,4,6,4,1,0,2,3,15,TRUE,2004-12-20,Dartmouth,H
M. Butts,F,9,1,1,0,0,0,0,0,2,2,0,0,1,0,1,2,TRUE,2004-12-20,Dartmouth,H
A. Warmerdam,F,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2004-12-20,Dartmouth,H
T. Juillerat,F,30,1,3,0,0,5,7,3,4,7,9,2,0,3,4,7,TRUE,2004-12-20,Dartmouth,H
R. MooreR,F,43,11,19,2,5,4,4,1,3,4,1,0,0,2,1,28,TRUE,2004-12-20,Dartmouth,H
R. SchwarzR,C,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2004-12-20,Dartmouth,H
R. Ehsan,G,31,3,5,0,1,3,3,1,2,3,1,1,0,2,3,9,FALSE,2004-12-20,Dartmouth,H
J. Stearns,G,9,1,1,0,0,0,0,0,0,0,1,1,0,0,1,2,FALSE,2004-12-20,Dartmouth,H
F. Abdelsamad,G,40,3,7,2,5,3,4,0,2,2,1,1,0,0,2,11,FALSE,2004-12-20,Dartmouth,H
R. Marentez,G,37,7,12,3,5,5,7,0,2,2,3,1,0,1,4,22,FALSE,2004-12-20,Dartmouth,H
TEAM,NA,NA,33,58,9,18,23,30,11,19,30,20,7,1,11,19,98,FALSE,2004-12-20,Dartmouth,H
