player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Fiedler,F,24,4,4,0,0,1,2,4,9,13,3,0,1,2,1,9,TRUE,2021-11-09,Pepperdine,H
T. Evee,G,24,8,13,6,10,2,3,0,1,1,3,2,0,2,0,24,TRUE,2021-11-09,Pepperdine,H
Q. Olivari,G,24,3,10,0,3,0,0,0,4,4,0,2,0,2,3,6,TRUE,2021-11-09,Pepperdine,H
C. Mullins,G,4,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,TRUE,2021-11-09,Pepperdine,H
C. Pierre,G,24,4,9,2,6,3,4,0,2,2,3,0,0,0,2,13,TRUE,2021-11-09,Pepperdine,H
D. McDowell Jr,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2021-11-09,Pepperdine,H
M. Poteat,F,14,5,5,0,0,0,1,3,4,7,1,0,0,1,1,10,FALSE,2021-11-09,Pepperdine,H
R. Abercrombie,F,8,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,FALSE,2021-11-09,Pepperdine,H
J. Geron,G,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2021-11-09,Pepperdine,H
J. Lieppert,G,17,2,5,1,4,4,4,0,5,5,3,2,0,1,1,9,FALSE,2021-11-09,Pepperdine,H
N. Hutchins,G,14,0,2,0,0,0,0,0,2,2,1,0,0,3,2,0,FALSE,2021-11-09,Pepperdine,H
C. Sheffield,G,18,2,4,2,4,1,2,0,2,2,1,2,0,1,0,7,FALSE,2021-11-09,Pepperdine,H
T. McBride,G,24,2,6,0,2,0,0,0,2,2,4,4,0,0,0,4,FALSE,2021-11-09,Pepperdine,H
TEAM,NA,NA,30,61,11,31,11,16,9,34,43,21,12,1,14,13,82,FALSE,2021-11-09,Pepperdine,H
