game_id,away,home,away_rank,home_rank,away_score,home_score,date
401514401,San Francisco,Gonzaga,NA,9,73,84,2023-03-06
401514400,BYU,Saint Mary's,NA,16,69,76,2023-03-06
401524232,McNeese,Nicholls,NA,NA,77,71,2023-03-06
401514281,UNC Wilmington,Hofstra,NA,NA,79,73,2023-03-06
401514382,South Alabama,Louisiana,NA,NA,66,71,2023-03-06
401514367,St. Thomas - Minnesota,Oral Roberts,NA,NA,65,70,2023-03-06
401514360,Chattanooga,Furman,NA,NA,79,88,2023-03-06
401514290,Northern Kentucky,Youngstown State,NA,NA,75,63,2023-03-06
401523956,Idaho State,Montana,NA,NA,74,83,2023-03-06
401524233,New Orleans,SE Louisiana,NA,NA,82,78,2023-03-06
401514282,Towson,Charleston,NA,NA,72,77,2023-03-06
401514368,North Dakota State,South Dakota State,NA,NA,89,79,2023-03-06
401514291,Cleveland State,Milwaukee,NA,NA,93,80,2023-03-06
401523957,Sacramento State,Weber State,NA,NA,64,70,2023-03-06
