play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,2400,PLAY,0,0,0,26,0.5,0.5,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
2,1,19:34,2374,2374,Matt Kyle missed Two Point Jumper.,0,0,0,1,0.5,0.5,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
3,1,19:33,2373,2373,Casey Hughes Offensive Rebound.,0,0,0,0,0.5,0.5,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
4,1,19:33,2373,2373,Foul on Steve Danley,0,0,0,0,0.5,0.5,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
5,1,19:33,2373,2373,Casey Hughes made Free Throw.,0,1,-1,0,0.4776571221802551,0.4776571221802551,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
6,1,19:33,2373,2373,Casey Hughes made Free Throw.,0,2,-2,17,0.4554032958067534,0.4554032958067534,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
7,1,19:16,2356,2356,Mark Zoller missed Three Point Jumper.,0,2,-2,0,0.4550388056795149,0.4550388056795149,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
8,1,19:16,2356,2356,Matt Kyle Defensive Rebound.,0,2,-2,9,0.4550388056795149,0.4550388056795149,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
9,1,19:07,2347,2347,Eric Flato missed Three Point Jumper.,0,2,-2,0,0.4548442812246321,0.4548442812246321,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
10,1,19:07,2347,2347,Ibrahim Jaaber Defensive Rebound.,0,2,-2,17,0.4548442812246321,0.4548442812246321,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
11,1,18:50,2330,2330,Darren Smith made Three Point Jumper.  Assisted by Steve Danley.,3,2,1,21,0.5228103413139579,0.5228103413139579,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
12,1,18:29,2309,2309,Ross Morin missed Two Point Jumper.,3,2,1,0,0.5230428067692577,0.5230428067692577,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
13,1,18:29,2309,2309,Brian Grandieri Defensive Rebound.,3,2,1,16,0.5230428067692577,0.5230428067692577,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
14,1,18:13,2293,2293,Steve Danley made Two Point Jumper.,5,2,3,18,0.569266527603221,0.569266527603221,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
15,1,17:55,2275,2275,Matt Kyle made Two Point Layup.  Assisted by Caleb Holmes.,5,4,1,27,0.5234241756349494,0.5234241756349494,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
16,1,17:28,2248,2248,Steve Danley made Three Point Jumper.  Assisted by Darren Smith.,8,4,4,22,0.5938680000550642,0.5938680000550642,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
17,1,17:06,2226,2226,Mark Zoller Steal.,8,4,4,5,0.5948422040029784,0.5948422040029784,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
18,1,17:01,2221,2221,Ibrahim Jaaber made Two Point Layup.  Assisted by Mark Zoller.,10,4,6,4,0.6404717928878171,0.6404717928878171,Pennsylvania,Yale,4,4,NA,270610219,2007-03-02
19,1,16:57,2217,2217,Yale 20 Second Timeout.,10,4,6,11,0.6407268582270551,0.6407268582270551,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
20,1,16:46,2206,2206,Foul on Darren Smith,10,4,6,4,0.6414292462680556,0.6414292462680556,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
21,1,16:42,2202,2202,Eric Flato missed Two Point Jumper.,10,4,6,2,0.6416849798608837,0.6416849798608837,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
22,1,16:40,2200,2200,Ibrahim Jaaber Defensive Rebound.,10,4,6,4,0.6418129054749615,0.6418129054749615,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
23,1,16:36,2196,2196,Darren Smith made Two Point Layup.  Assisted by Ibrahim Jaaber.,12,4,8,31,0.6854947263560147,0.6854947263560147,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
24,1,16:05,2165,2165,Casey Hughes missed Two Point Layup.,12,4,8,0,0.6879789139401994,0.6879789139401994,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
25,1,16:05,2165,2165,Brian Grandieri Defensive Rebound.,12,4,8,17,0.6879789139401994,0.6879789139401994,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
26,1,15:48,2148,2148,Mark Zoller made Two Point Jumper.  Assisted by Steve Danley.,14,4,10,30,0.730335355535361,0.730335355535361,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
27,1,15:18,2118,2118,Foul on Steve Danley,14,4,10,0,0.7331179334301032,0.7331179334301032,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
28,1,15:18,2118,2118,Official TV Timeout.,14,4,10,20,0.7331179334301032,0.7331179334301032,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
29,1,14:58,2098,2098,Brennan Votel made Two Point Layup.,16,4,12,0,0.7727754268965927,0.7727754268965927,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
30,1,14:58,2098,2098,Foul on Matt Kyle,16,4,12,0,0.7727754268965927,0.7727754268965927,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
31,1,14:58,2098,2098,Brennan Votel missed Free Throw.,16,4,12,0,0.7727754268965927,0.7727754268965927,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
32,1,14:58,2098,2098,Mark Zoller Offensive Rebound.,16,4,12,6,0.7727754268965927,0.7727754268965927,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
33,1,14:52,2092,2092,Foul on Sam Kaplan,16,4,12,0,0.7733812413668243,0.7733812413668243,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
34,1,14:52,2092,2092,Brian Grandieri made Free Throw.,17,4,13,0,0.7908067088453308,0.7908067088453308,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
35,1,14:52,2092,2092,Brian Grandieri made Free Throw.,18,4,14,22,0.8072262596015933,0.8072262596015933,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
36,1,14:30,2070,2070,Brian Grandieri Steal.,18,4,14,8,0.8095284012993588,0.8095284012993588,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
37,1,14:22,2062,2062,Brian Grandieri missed Three Point Jumper.,18,4,14,0,0.8103658722163131,0.8103658722163131,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
38,1,14:22,2062,2062,Eric Flato Defensive Rebound.,18,4,14,19,0.8103658722163131,0.8103658722163131,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
39,1,14:03,2043,2043,Casey Hughes missed Two Point Jumper.,18,4,14,0,0.8123559504955308,0.8123559504955308,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
40,1,14:03,2043,2043,Mark Zoller Defensive Rebound.,18,4,14,9,0.8123559504955308,0.8123559504955308,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
41,1,13:54,2034,2034,Brennan Votel missed Two Point Layup.,18,4,14,1,0.8132992847045636,0.8132992847045636,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
42,1,13:53,2033,2033,Brennan Votel Offensive Rebound.,18,4,14,0,0.8134041301547896,0.8134041301547896,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
43,1,13:53,2033,2033,Foul on Ross Morin,18,4,14,0,0.8134041301547896,0.8134041301547896,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
44,1,13:53,2033,2033,Brennan Votel made Free Throw.,19,4,15,0,0.8288425025851509,0.8288425025851509,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
45,1,13:53,2033,2033,Brennan Votel made Free Throw.,20,4,16,12,0.8432497030180907,0.8432497030180907,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
46,1,13:41,2021,2021,Caleb Holmes missed Two Point Layup.,20,4,16,0,0.8445016183030887,0.8445016183030887,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
47,1,13:41,2021,2021,Mark Zoller Defensive Rebound.,20,4,16,8,0.8445016183030887,0.8445016183030887,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
48,1,13:33,2013,2013,Eric Flato Steal.,20,4,16,3,0.8453358914792451,0.8453358914792451,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
49,1,13:30,2010,2010,Eric Flato missed Two Point Jumper.,20,4,16,0,0.845648683335764,0.845648683335764,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
50,1,13:30,2010,2010,Tommy McMahon Defensive Rebound.,20,4,16,23,0.845648683335764,0.845648683335764,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
51,1,13:07,1987,1987,Brennan Votel made Two Point Layup.  Assisted by Ibrahim Jaaber.,22,4,18,17,0.8737219150781184,0.8737219150781184,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
52,1,12:50,1970,1970,Foul on Tommy McMahon,22,4,18,2,0.875426217588441,0.875426217588441,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
53,1,12:48,1968,1968,Ibrahim Jaaber Steal.,22,4,18,4,0.8756264778029184,0.8756264778029184,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
54,1,12:44,1964,1964,Foul on Casey Hughes,22,4,18,3,0.876026847298706,0.876026847298706,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
55,1,12:41,1961,1961,Tommy McMahon missed Two Point Jumper.,22,4,18,0,0.8763269937990871,0.8763269937990871,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
56,1,12:41,1961,1961,Travis Pinick Defensive Rebound.,22,4,18,17,0.8763269937990871,0.8763269937990871,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
57,1,12:24,1944,1944,Mark Zoller made Two Point Layup.  Assisted by Ibrahim Jaaber.,24,4,20,16,0.8996358139150733,0.8996358139150733,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
58,1,12:08,1928,1928,Eric Flato made Three Point Jumper.  Assisted by Casey Hughes.,24,7,17,8,0.8674224201759099,0.8674224201759099,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
59,1,12:00,1920,1920,Foul on Casey Hughes,24,7,17,3,0.868236113783426,0.868236113783426,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
60,1,11:57,1917,1917,Michael Kach missed Two Point Jumper.,24,7,17,0,0.8685399026185111,0.8685399026185111,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
61,1,11:57,1917,1917,Travis Pinick Defensive Rebound.,24,7,17,11,0.8685399026185111,0.8685399026185111,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
62,1,11:46,1906,1906,Mark Zoller Steal.,24,7,17,15,0.8696478826185108,0.8696478826185108,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
63,1,11:31,1891,1891,Mark Zoller made Two Point Layup.  Assisted by Michael Kach.,26,7,19,17,0.894349335848332,0.894349335848332,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
64,1,11:14,1874,1874,Travis Pinick missed Two Point Layup.,26,7,19,0,0.895928174538598,0.895928174538598,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
65,1,11:14,1874,1874,Travis Pinick Offensive Rebound.,26,7,19,3,0.895928174538598,0.895928174538598,Pennsylvania,Yale,4,3,NA,270610219,2007-03-02
