player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Thomas,F,29,7,13,2,6,6,7,1,3,4,1,1,1,1,3,22,TRUE,2015-11-28,Ole Miss,H
C. Barker,F,27,2,3,0,1,1,2,1,2,3,0,1,0,3,4,5,TRUE,2015-11-28,Ole Miss,H
D. Lautier-Ogunleye,G,31,1,3,1,1,2,3,0,5,5,2,2,1,5,2,5,TRUE,2015-11-28,Ole Miss,H
A. Pittman,G,17,3,7,1,2,0,0,2,1,3,1,1,0,2,3,7,TRUE,2015-11-28,Ole Miss,H
K. Bell,G,22,1,3,1,2,0,1,0,2,2,0,1,0,4,2,3,TRUE,2015-11-28,Ole Miss,H
D. Cooper,F,5,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,FALSE,2015-11-28,Ole Miss,H
L. van Bree,F,13,0,2,0,1,0,0,0,2,2,1,2,0,1,2,0,FALSE,2015-11-28,Ole Miss,H
S. James,F,12,2,5,1,2,0,0,1,1,2,1,1,0,2,0,5,FALSE,2015-11-28,Ole Miss,H
J. Okafor,G,12,1,1,0,0,0,0,1,1,2,0,0,0,3,3,2,FALSE,2015-11-28,Ole Miss,H
R. Suggs,G,32,2,9,0,4,1,3,1,1,2,4,1,0,2,2,5,FALSE,2015-11-28,Ole Miss,H
TEAM,NA,NA,19,47,6,19,10,16,9,22,31,10,10,2,25,22,54,FALSE,2015-11-28,Ole Miss,H
