player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4897715,K. McGriff,27,6,8,0,0,6,6,2,5,7,0,1,1,2,4,18,UNC Wilmington,Kansas,FALSE,TRUE,2024-11-19,A
5106587,S. Moore,17,1,4,1,1,0,0,0,3,3,0,1,1,0,0,3,UNC Wilmington,Kansas,FALSE,TRUE,2024-11-19,A
5106732,N. Ross,29,4,9,0,0,2,3,4,5,9,1,0,0,1,2,10,UNC Wilmington,Kansas,FALSE,TRUE,2024-11-19,A
4702932,D. Newby,32,2,9,1,6,2,2,0,2,2,1,2,0,3,3,7,UNC Wilmington,Kansas,FALSE,TRUE,2024-11-19,A
4592773,J. Corbin,23,1,5,1,5,0,0,1,4,5,1,0,0,1,0,3,UNC Wilmington,Kansas,FALSE,TRUE,2024-11-19,A
4920142,H. Obioha,13,0,3,0,1,1,5,1,1,2,0,0,0,1,3,1,UNC Wilmington,Kansas,FALSE,FALSE,2024-11-19,A
5108909,G. Williams,13,2,4,1,1,2,2,0,0,0,0,0,0,0,2,7,UNC Wilmington,Kansas,FALSE,FALSE,2024-11-19,A
5106767,E. Jamison,14,2,8,1,2,3,4,0,0,0,0,0,1,4,0,8,UNC Wilmington,Kansas,FALSE,FALSE,2024-11-19,A
5106731,N. Hodge,20,3,5,1,3,2,2,1,2,3,1,2,0,0,3,9,UNC Wilmington,Kansas,FALSE,FALSE,2024-11-19,A
4702509,Bo Montgomery,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,UNC Wilmington,Kansas,FALSE,FALSE,2024-11-19,A
NA,TEAM,NA,21,56,6,19,18,24,10,22,32,4,6,3,12,18,66,UNC Wilmington,Kansas,FALSE,FALSE,2024-11-19,A
