player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Phillips,G,28,5,9,0,0,4,5,1,2,3,1,0,0,0,4,14,TRUE,2021-11-09,Illinois State,A
J. Sims,G,33,2,10,1,2,0,0,1,9,10,0,1,1,1,3,5,TRUE,2021-11-09,Illinois State,A
J. Baker,G,17,3,7,1,2,3,4,2,2,4,0,0,1,2,4,10,TRUE,2021-11-09,Illinois State,A
M. Okauru,G,25,0,5,0,3,2,2,0,4,4,2,1,1,0,3,2,TRUE,2021-11-09,Illinois State,A
J. Fornes,G,29,4,13,4,9,0,2,0,3,3,2,0,0,0,4,12,TRUE,2021-11-09,Illinois State,A
K. McGriff,F,7,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,FALSE,2021-11-09,Illinois State,A
T. White,F,19,3,6,0,0,4,6,4,3,7,1,3,0,1,1,10,FALSE,2021-11-09,Illinois State,A
A. Kelly,F,13,2,4,0,0,0,0,4,1,5,0,1,1,2,3,4,FALSE,2021-11-09,Illinois State,A
J. Thomas,G,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,FALSE,2021-11-09,Illinois State,A
J. Harvey,G,17,0,3,0,0,0,0,0,3,3,0,0,1,0,0,0,FALSE,2021-11-09,Illinois State,A
A. Oglesby,G,7,1,4,0,3,0,0,0,0,0,0,1,0,2,2,2,FALSE,2021-11-09,Illinois State,A
K. Samb,G,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,FALSE,2021-11-09,Illinois State,A
TEAM,NA,NA,22,65,6,19,13,19,14,30,44,7,7,5,8,26,63,FALSE,2021-11-09,Illinois State,A
