player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Hurley,F,33,4,9,0,1,3,4,4,2,6,0,1,0,0,1,11,TRUE,2005-03-11,Bucknell,H
N. Lufkin,C,31,0,6,0,0,3,5,5,0,5,1,2,1,3,2,3,TRUE,2005-03-11,Bucknell,H
G. Kinsey,G,15,1,4,0,2,0,1,3,1,4,0,1,0,1,2,2,TRUE,2005-03-11,Bucknell,H
T. Thomas,G,27,1,3,1,2,2,2,0,2,2,4,1,0,2,1,5,TRUE,2005-03-11,Bucknell,H
K. Hamilton,G,38,7,17,4,9,3,4,1,2,3,1,5,0,2,4,21,TRUE,2005-03-11,Bucknell,H
K. Hyland,F,16,2,4,0,0,0,0,2,1,3,0,0,1,0,2,4,FALSE,2005-03-11,Bucknell,H
T. Clifford,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2005-03-11,Bucknell,H
K. Simmons,G,27,2,9,1,6,1,2,1,3,4,1,2,1,5,3,6,FALSE,2005-03-11,Bucknell,H
P. Doherty,G,13,2,3,1,2,0,0,0,0,0,1,0,0,0,1,5,FALSE,2005-03-11,Bucknell,H
TEAM,NA,NA,19,55,7,22,12,18,17,13,30,8,12,3,13,16,57,FALSE,2005-03-11,Bucknell,H
