player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
I. Konate,F,13,0,1,0,0,0,0,1,2,3,0,0,1,0,2,0,TRUE,2007-02-11,New Hampshire,A
S. Brittain,F,25,5,6,0,0,0,0,0,4,4,0,0,0,1,5,10,TRUE,2007-02-11,New Hampshire,A
V. Sirutis,F,15,0,1,0,1,1,2,0,0,0,0,0,0,1,1,1,TRUE,2007-02-11,New Hampshire,A
O. PeterkinO,C,23,0,8,0,0,2,4,3,5,8,0,0,0,3,4,2,TRUE,2007-02-11,New Hampshire,A
B. Macon,G,20,0,2,0,1,0,0,0,0,0,2,0,0,0,5,0,TRUE,2007-02-11,New Hampshire,A
T. Morris,G,35,5,12,2,4,2,3,2,1,3,1,2,0,1,1,14,FALSE,2007-02-11,New Hampshire,A
M. Johnson,G,9,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,FALSE,2007-02-11,New Hampshire,A
C. Lowe,G,28,6,14,1,7,4,5,0,2,2,0,1,0,2,2,17,FALSE,2007-02-11,New Hampshire,A
C. Strong,G,32,3,7,3,6,0,0,0,5,5,3,0,0,1,2,9,FALSE,2007-02-11,New Hampshire,A
TEAM,NA,NA,20,52,6,19,9,14,6,19,25,6,4,1,9,23,55,FALSE,2007-02-11,New Hampshire,A
