play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,2400,PLAY,0,0,0,25,0.943082070191451,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
2,1,19:35,2375,2375,Yanni Wetzell made Jumper.,2,0,2,23,0.9516239914068433,0.5445540855324189,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
3,1,19:12,2352,2352,Wesley Harris missed Jumper.,2,0,2,4,0.9514071069880589,0.5450475200660853,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
4,1,19:08,2348,2348,Yanni Wetzell Defensive Rebound.,2,0,2,9,0.9513685532585928,0.5451340534009399,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
5,1,18:59,2339,2339,Yanni Wetzell Turnover.,2,0,2,0,0.9512808752011925,0.5453294949396444,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
6,1,18:59,2339,2339,Shakem Johnson Steal.,2,0,2,15,0.9512808752011925,0.5453294949396444,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
7,1,18:44,2324,2324,Wesley Harris Turnover.,2,0,2,0,0.9511318092959787,0.5456574240006768,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
8,1,18:44,2324,2324,Malachi Flynn Steal.,2,0,2,21,0.9511318092959787,0.5456574240006768,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
9,1,18:23,2303,2303,Malachi Flynn missed Layup.,2,0,2,0,0.9509167208938663,0.5461208317819461,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
10,1,18:23,2303,2303,Shakem Johnson Block.,2,0,2,5,0.9509167208938663,0.5461208317819461,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
11,1,18:18,2298,2298,Shakem Johnson Defensive Rebound.,2,0,2,4,0.9508643728684814,0.546231860846261,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
12,1,18:14,2294,2294,Shakem Johnson made Layup. Assisted by Carlos Marshall Jr..,2,2,0,17,0.9413687945560355,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
13,1,17:57,2277,2277,Malachi Flynn made Three Point Jumper. Assisted by KJ Feagin.,5,2,3,14,0.954854158343558,0.5697973393120882,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
14,1,17:43,2263,2263,Foul on Carlos Marshall Jr..,5,2,3,0,0.9547397238830485,0.5702645497347195,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
15,1,17:43,2263,2263,Carlos Marshall Jr. Turnover.,5,2,3,7,0.9547397238830485,0.5702645497347195,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
16,1,17:36,2256,2256,Jordan Schakel Turnover.,5,2,3,0,0.9546813129561651,0.570499046272698,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
17,1,17:36,2256,2256,Jy'lan Washington Steal.,5,2,3,10,0.9546813129561651,0.570499046272698,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
18,1,17:26,2246,2246,Jy'lan Washington made Three Point Jumper. Assisted by Wesley Harris.,5,5,0,15,0.9405002421336877,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
19,1,17:11,2231,2231,Yanni Wetzell missed Three Point Jumper.,5,5,0,4,0.9402157641427955,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
20,1,17:07,2227,2227,Nathan Mensah Offensive Rebound.,5,5,0,2,0.94013881286193135,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
21,1,17:05,2225,2225,Nathan Mensah missed Jumper.,5,5,0,4,0.9401001629863436,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
22,1,17:01,2221,2221,Jy'lan Washington Defensive Rebound.,5,5,0,6,0.9400225127920062,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
23,1,16:55,2215,2215,Foul on Shakem Johnson.,5,5,0,0,0.9399051554408466,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
24,1,16:55,2215,2215,Shakem Johnson Turnover.,5,5,0,20,0.9399051554408466,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
25,1,16:35,2195,2195,Yanni Wetzell missed Jumper.,5,5,0,3,0.9395061893366208,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
26,1,16:32,2192,2192,Jy'lan Washington Defensive Rebound.,5,5,0,7,0.9394452958222002,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
27,1,16:25,2185,2185,Jy'lan Washington missed Three Point Jumper.,5,5,0,2,0.9393021291681487,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
28,1,16:23,2183,2183,San Diego State Defensive Rebound.,5,5,0,8,0.9392609443642191,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
29,1,16:15,2175,2175,Malachi Flynn missed Layup.,5,5,0,5,0.9390949486305138,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
30,1,16:10,2170,2170,Ben Kone Defensive Rebound.,5,5,0,2,0.9389901717978116,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
31,1,16:08,2168,2168,Wesley Harris missed Jumper.,5,5,0,0,0.9389480406365923,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
32,1,16:08,2168,2168,Nathan Mensah Block.,5,5,0,6,0.9389480406365923,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
33,1,16:02,2162,2162,Jordan Schakel Defensive Rebound.,5,5,0,8,0.9388209162022947,0.5,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
34,1,15:54,2154,2154,Nathan Mensah made Dunk. Assisted by KJ Feagin.,7,5,2,19,0.9491431154301109,0.549512605802715,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
35,1,15:35,2135,2135,Tennessee State  Turnover.,7,5,2,0,0.9488824872736521,0.5499551727708791,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
36,1,15:35,2135,2135,Official TV Timeout,7,5,2,9,0.9488824872736521,0.5499551727708791,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
37,1,15:26,2126,2126,Foul on Emmanuel Egbuta.,7,5,2,4,0.9487563430762894,0.550165852514004,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
38,1,15:22,2122,2122,Malachi Flynn made Jumper. Assisted by KJ Feagin.,9,5,4,15,0.9576744249924968,0.5995139208304968,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
39,1,15:07,2107,2107,Carlos Marshall Jr. missed Three Point Jumper.,9,5,4,4,0.9575531441824922,0.6001992143639862,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
40,1,15:03,2103,2103,Matt Mitchell Defensive Rebound.,9,5,4,5,0.9575202599568652,0.6003825882484426,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
41,1,14:58,2098,2098,KJ Feagin missed Layup.,9,5,4,4,0.9574788367602716,0.6006121893362458,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
42,1,14:54,2094,2094,Ben Kone Defensive Rebound.,9,5,4,2,0.9574454453510867,0.6007961820960135,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
43,1,14:52,2092,2092,Carlos Marshall Jr. Turnover.,9,5,4,0,0.9574286657804366,0.6008882838211239,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
44,1,14:52,2092,2092,Matt Mitchell Steal.,9,5,4,7,0.9574286657804366,0.6008882838211239,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
45,1,14:45,2085,2085,Jordan Schakel missed Three Point Jumper.,9,5,4,6,0.9573694995836057,0.6012112014885441,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
46,1,14:39,2079,2079,Michael Littlejohn Defensive Rebound.,9,5,4,22,0.9573182475040194,0.6014886956381457,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
47,1,14:17,2057,2057,Wesley Harris missed Three Point Jumper.,9,5,4,4,0.9571261415994876,0.602511987102092,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
48,1,14:13,2053,2053,KJ Feagin Defensive Rebound.,9,5,4,3,0.9570905179264378,0.6026990561350087,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
49,1,14:10,2050,2050,Matt Mitchell missed Three Point Jumper.,9,5,4,1,0.9570636617278615,0.60283956939799,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
50,1,14:09,2049,2049,Tennessee State Defensive Rebound.,9,5,4,17,0.957054683394729,0.6028864477676771,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
51,1,13:52,2032,2032,Jon Brown Turnover.,9,5,4,16,0.9569000631239454,0.6036865536784973,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
52,1,13:36,2016,2016,Matt Mitchell missed Jumper.,9,5,4,2,0.9567511652840538,0.6044452561239052,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
53,1,13:34,2014,2014,Tennessee State Defensive Rebound.,9,5,4,19,0.9567323272083793,0.6045404929413596,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
54,1,13:15,1995,1995,Ben Kone Turnover.,9,5,4,21,0.9565509110775738,0.6054498168502327,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
55,1,12:54,1974,1974,Joel Mensah made Layup. Assisted by Malachi Flynn.,11,5,6,12,0.9645332083419973,0.6567207361162346,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
56,1,12:42,1962,1962,Ben Kone missed Jumper.,11,5,6,0,0.9644770822247861,0.6575492582642859,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
57,1,12:42,1962,1962,Joel Mensah Block.,11,5,6,6,0.9644770822247861,0.6575492582642859,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
58,1,12:36,1956,1956,Matt Mitchell Defensive Rebound.,11,5,6,4,0.9644486870942873,0.657965282723045,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
59,1,12:32,1952,1952,Matt Mitchell Turnover.,11,5,6,18,0.9644296376290632,0.6582432970252516,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
60,1,12:14,1934,1934,Carlos Marshall Jr. missed Jumper.,11,5,6,3,0.9643427788976574,0.6595010862541618,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
61,1,12:11,1931,1931,Trey Pulliam Defensive Rebound.,11,5,6,4,0.964328128208712,0.6597118081096218,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
62,1,12:07,1927,1927,Foul on Jon Brown.,11,5,6,9,0.964308453989867,0.6599930116684458,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
63,1,11:58,1918,1918,Adam Seiko made Three Point Jumper. Assisted by Matt Mitchell.,14,5,9,1,0.9741239058811916,0.7308852749577124,San Diego State,Tennessee State,4,4,17.5,401173675,2019-11-25
64,1,11:57,1917,1917,Tennessee State  Timeout,14,5,9,0,0.9741240883125933,0.730977514607642,San Diego State,Tennessee State,3,4,17.5,401173675,2019-11-25
65,1,11:57,1917,1917,Official TV Timeout,14,5,9,19,0.9741240883125933,0.730977514607642,San Diego State,Tennessee State,3,4,17.5,401173675,2019-11-25
66,1,11:38,1898,1898,Foul on Aguek Arop.,14,5,9,4,0.9741250867855369,0.7327247409634606,San Diego State,Tennessee State,3,4,17.5,401173675,2019-11-25
67,1,11:34,1894,1894,Jy'lan Washington made Layup. Assisted by Michael Littlejohn.,14,7,7,22,0.9678207942442085,0.6869372100563194,San Diego State,Tennessee State,3,4,17.5,401173675,2019-11-25
68,1,11:12,1872,1872,Trey Pulliam Turnover.,14,7,7,24,0.9677431990356926,0.68865930432021,San Diego State,Tennessee State,3,4,17.5,401173675,2019-11-25
69,1,10:48,1848,1848,Michael Littlejohn missed Layup.,14,7,7,0,0.9676519279018255,0.6905384623716686,San Diego State,Tennessee State,3,4,17.5,401173675,2019-11-25
70,1,10:48,1848,1848,Nathan Mensah Block.,14,7,7,6,0.9676519279018255,0.6905384623716686,San Diego State,Tennessee State,3,4,17.5,401173675,2019-11-25
