number,name,position,height,weight,class,hometown
0,Aaron Anderson,G,"5' 10""",NA,SO,NA
2,Nick Haugen,G,"6' 2""",NA,JR,NA
3,Lenny Antwi,G,"6' 1""",NA,FR,NA
4,Mike Mathison,C,"6' 10""",NA,SR,NA
5,Troy Huff,G,"6' 4""",NA,SO,NA
11,Jamal Webb,G,"6' 1""",NA,SO,NA
12,Jordan Allard,F,"6' 7""",NA,JR,NA
20,Josh Gentry,G,"6' 4""",NA,FR,NA
22,Mitch Wilmer,C,"6' 11""",NA,JR,NA
23,Spencer Goodman,G,"6' 5""",NA,JR,NA
24,Brandon Brekke,F,"6' 8""",NA,SO,NA
32,Josh Schuler,G,"6' 2""",NA,SO,NA
33,Doug Archer,F,"6' 9""",NA,JR,NA
40,Dan Stockdale,F,"6' 8""",NA,JR,NA
45,Patrick Mitchell,F,"6' 9""",NA,SR,NA
