number,name,position,height,weight,class,hometown
1,Tony Chennault,G,"6' 2""",NA,SO,NA
2,Anthony Fields,G,"6' 0""",NA,FR,NA
4,Daniel Green,F,"6' 10""",NA,FR,NA
10,Chase Fischer,G,"6' 3""",NA,FR,NA
11,C.J. Harris,G,"6' 3""",NA,JR,NA
25,Nikita Mescheriakov,F,"6' 8""",NA,SR,NA
30,Travis McKie,F,"6' 7""",NA,SO,NA
33,Carson Desrosiers,C,"7' 0""",NA,SO,NA
40,Ty Walker,C,"7' 0""",NA,SR,NA
41,Brooks Godwin,F,"6' 5""",NA,SR,NA
42,Spencer Jennings,G,"6' 0""",NA,JR,NA
43,Aaron Ingle,G,"6' 0""",NA,SR,NA
45,Ryan Keenan,F,"6' 5""",NA,SR,NA
52,Doug Niedrich,F,"6' 6""",NA,FR,NA
