number,name,position,height,weight,class,hometown
0,Chad Johnson,G,"6' 3""",NA,SO,NA
1,Nick Pascale,C,"6' 10""",NA,SR,NA
2,Mitch Rolls,G,"6' 0""",NA,JR,NA
3,John Brandenburg,C,"6' 11""",NA,JR,NA
5,Pat Moore,G,"6' 5""",NA,SO,NA
12,Mike Venezia,G,"6' 1""",NA,SR,NA
14,Luke Roh,G,"6' 4""",NA,FR,NA
15,Lazar Bogdanovic,C,"6' 9""",NA,JR,NA
21,Sterling Melville,F,"6' 4""",NA,SR,NA
22,Brandon James,F,"6' 6""",NA,JR,NA
23,Clayton Graham,F,"6' 8""",NA,SO,NA
30,Jared Accetturra,G,"5' 11""",NA,JR,NA
32,Matt McMullen,F,"6' 6""",NA,FR,NA
33,Yaw Gyawu,F,"6' 5""",NA,SR,NA
