number,name,position,height,weight,class,hometown
11,Chad Holley,G,"5' 11""",NA,FR,NA
12,Josh Castellanos,G,"6' 1""",NA,SO,NA
13,Kristijan Krajina,F,"6' 9""",NA,SO,NA
20,Dan Kenny,G,"5' 11""",NA,SO,NA
21,Oliver Brown,G,"6' 4""",NA,JR,NA
21,Kelvin Parker,G,"6' 3""",NA,FR,NA
23,Julian Norfleet,G,"6' 2""",NA,SO,NA
24,Jacolby Wells,F,"6' 7""",NA,JR,NA
30,Xavier Owens,F,"6' 5""",NA,FR,NA
31,Lamar Trice,G,"5' 11""",NA,SR,NA
34,Aaron Brown,F,"6' 6""",NA,FR,NA
35,Raven Barber,F,"6' 8""",NA,JR,NA
42,Danny Thompson,F,"6' 7""",NA,SR,NA
