number,name,position,height,weight,class,hometown
0,Ahmad Ibrahim,F,"6' 6""",NA,FR,NA
1,Nate Schwarze,G,"5' 11""",NA,SR,NA
3,Tamir Jackson,G,"6' 2""",NA,JR,NA
4,Connor Frizzelle,G,"6' 1""",NA,SR,NA
5,Emerson Herndon,F,"6' 9""",NA,SR,NA
10,Dan Peera,G,"6' 0""",NA,FR,NA
12,Jarelle Reischel,F,"6' 6""",NA,FR,NA
14,Arsalan Kazemi,F,"6' 7""",NA,JR,NA
15,Julian DeBose,G,"6' 4""",NA,FR,NA
20,Lucas Kuipers,F,"6' 8""",NA,SR,NA
30,David Chadwick,F,"6' 8""",NA,SO,NA
31,Dylan Ennis,G,"6' 2""",NA,FR,NA
34,Omar Oraby,C,"7' 2""",NA,SO,NA
41,Seth Gearhart,F,"6' 7""",NA,FR,NA
44,J.R. Reynolds,F,"6' 5""",NA,SO,NA
