number,name,position,height,weight,class,hometown
0,Evan Roquemore,G,"6' 3""",NA,SO,NA
3,Brandon Clark,G,"6' 0""",NA,FR,NA
4,Kyle Perricone,G,"6' 3""",NA,JR,NA
5,Jordan Akwenuke,F,"6' 6""",NA,FR,NA
10,Nick Lamson,G,"6' 3""",NA,FR,NA
12,Demetri Posey,,"0""",NA,N/A,NA
20,Denzel Johnson,G,"6' 4""",NA,FR,NA
21,Kevin Foster,G,"6' 2""",NA,JR,NA
24,Julian Clarke,G,"6' 3""",NA,FR,NA
25,John McArthur,F,"6' 9""",NA,SO,NA
31,Niyi Harrison,F,"6' 7""",NA,JR,NA
33,Phillip Bach,G,"6' 4""",NA,SR,NA
35,Robert Garrett,C,"7' 0""",NA,FR,NA
42,Raymond Cowels III,F,"6' 4""",NA,JR,NA
44,Yannick Atanga,F,"6' 8""",NA,FR,NA
