number,name,position,height,weight,class,hometown
0,Fred Newell,G,"5' 7""",NA,SO,NA
3,Mike Felt,G,"6' 3""",NA,SO,NA
4,Joel Lindberg,G,"6' 2""",NA,FR,NA
12,Drew Lundberg,G,"6' 1""",NA,SR,NA
13,Nate Zastrow,G,"6' 0""",NA,JR,NA
21,Dylan Hale,G,"6' 1""",NA,SO,NA
22,Lawrence Alexander,G,"6' 2""",NA,FR,NA
24,Taylor Braun,F,"6' 7""",NA,SO,NA
25,Eric Carlson,F,"6' 6""",NA,SR,NA
32,TrayVonn Wright,F,"6' 7""",NA,SO,NA
42,Marshall Bjorklund,F,"6' 8""",NA,SO,NA
44,Jordan Aaberg,F,"6' 9""",NA,SO,NA
NA,Trayvonn Wright,,NA,NA,27.6,NA
NA,Trayvonn Wright,,"6' 7""",NA,SO,NA
