number,name,position,height,weight,class,hometown
1,Michale Kyser,F,"6' 9""",NA,FR,NA
2,Brandon Gibson,G,"6' 5""",NA,JR,NA
3,Raheem Appleby,G,"6' 2""",NA,FR,NA
4,Kenneth Smith,G,"6' 3""",NA,FR,NA
5,Trevor Gaskins,G,"6' 2""",NA,SR,NA
10,Isaiah Massey,F,"6' 8""",NA,FR,NA
11,Stojan Gjuroski,F,"6' 7""",NA,FR,NA
15,Cordarius Johnson,G,"6' 5""",NA,SO,NA
20,Lonnie Smith,G,"6' 5""",NA,SO,NA
21,Kenyon McNeail,G,"6' 1""",NA,SO,NA
24,Alex Carr,G,"6' 2""",NA,FR,NA
25,J.L. Lewis,F,"6' 8""",NA,JR,NA
33,Robby Price,F,"6' 8""",NA,FR,NA
45,Romario Souza,F,"6' 10""",NA,SR,NA
