number,name,position,height,weight,class,hometown
0,Kendall Anthony,G,"5' 8""",NA,FR,NA
1,Darrius Garrett,F,"6' 9""",NA,SR,NA
2,Cedrick Lindsay,G,"6' 1""",NA,SO,NA
3,Darien Brothers,G,"6' 3""",NA,JR,NA
10,Jonathan Benjamin,G,"6' 1""",NA,JR,NA
11,Josh Duinker,C,"6' 11""",NA,SR,NA
13,Zak Estes,G,"6' 4""",NA,SR,NA
15,Francis-Cedric Martel,F,"6' 6""",NA,SR,NA
22,Greg Robbins,G,"6' 5""",NA,JR,NA
24,Liam Billings,G,"6' 4""",NA,JR,NA
30,Zach Chu,G,"5' 8""",NA,FR,NA
31,Conor Smith,F,"6' 9""",NA,SR,NA
34,Derrick Williams,F,"6' 6""",NA,SO,NA
35,Wayne Sparrow,G,"6' 3""",NA,FR,NA
