number,name,position,height,weight,class,hometown
1,Justin Cobbs,G,"6' 2""",NA,SO,NA
2,Jorge Gutierrez,G,"6' 3""",NA,SR,NA
3,Richard Solomon,F,"6' 10""",NA,SO,NA
10,Alex Rossi,G,"6' 6""",NA,FR,NA
11,Christian Behrens,F,"6' 8""",NA,FR,NA
12,Brandon Smith,G,"5' 11""",NA,JR,NA
13,Raffi Chalian,G,"5' 11""",NA,FR,NA
15,Bak Bak,F,"6' 9""",NA,JR,NA
20,Rob Filley,G,"6' 4""",NA,FR,NA
21,Jeff Powers,G,"6' 7""",NA,SO,NA
22,Harper Kamp,F,"6' 8""",NA,SR,NA
23,Allen Crabbe,G,"6' 6""",NA,SO,NA
31,Emerson Murray,G,"6' 3""",NA,SO,NA
34,Robert Thurman,F,"6' 10""",NA,JR,NA
45,David Kravish,F,"6' 9""",NA,FR,NA
