number,name,position,height,weight,class,hometown
0,John Golden,F,"6' 6""",NA,FR,NA
1,Tyler Melville,G,"6' 2""",NA,SO,NA
3,Nick Jackson,F,"6' 5""",NA,SO,NA
10,Jabari Trotter,G,"6' 1""",NA,SR,NA
15,R.J. Griffin,G,"6' 4""",NA,JR,NA
20,Kirk Crecco,G,"6' 3""",NA,SR,NA
21,Will McConnell,F,"6' 6""",NA,FR,NA
22,Mack McKearney,G,"6' 2""",NA,FR,NA
24,David Rufful,F,"6' 4""",NA,SR,NA
25,Kirill Savolainen,G,"6' 5""",NA,FR,NA
32,Gabas Maldunas,F,"6' 8""",NA,FR,NA
33,Jvonte Brooks,F,"6' 6""",NA,FR,NA
44,Matt LaBove,C,"6' 9""",NA,JR,NA
NA,Gediminas Bertasius,,"6' 5""",NA,SO,NA
NA,Gediminas Bertasius,,"6' 5""",NA,SO,NA
