number,name,position,height,weight,class,hometown
1,Adrien Coleman,G,"6' 5""",NA,SO,NA
2,Alex Smith,F,"6' 7""",NA,JR,NA
3,Paul Scotland,G,"6' 0""",NA,JR,NA
4,Brandon Stewart,,"6' 2""",NA,N/A,NA
5,Anthony Breeze,F,"6' 5""",NA,SR,NA
10,Stanley Elliott,G,"6' 3""",NA,SR,NA
11,Javoris Bryant,F,"6' 6""",NA,JR,NA
12,Mikel Trapp,G,"6' 2""",NA,SO,NA
15,Marc Mack,F,"6' 5""",NA,FR,NA
21,Kevin Dukes,G,"5' 9""",NA,JR,NA
22,Ricky Johnson,G,"5' 9""",NA,FR,NA
23,Garrius Holloman,F,"6' 6""",NA,SR,NA
32,David Baroum,C,"6' 9""",NA,JR,NA
33,Ramoan McAfee,F,"6' 7""",NA,SO,NA
