number,name,position,height,weight,class,hometown
1,Youssef Mejri,F,"6' 7""",NA,FR,NA
2,Mason Archie II,G,"6' 4""",NA,FR,NA
4,Tyler Kalinoski,G,"6' 4""",NA,FR,NA
5,Jp Kuhlman,G,"6' 4""",NA,JR,NA
12,Nik Cochran,G,"6' 3""",NA,JR,NA
14,Clay Tormey,G,"5' 11""",NA,SO,NA
15,Jake Cohen,F,"6' 10""",NA,JR,NA
20,Will Reigel,F,"6' 5""",NA,SR,NA
22,Ali Mackay,F,"6' 11""",NA,FR,NA
23,Tom Droney,G,"6' 6""",NA,SO,NA
24,De'Mon Brooks,F,"6' 7""",NA,SO,NA
25,Aj Atkinson,G,"6' 6""",NA,SR,NA
34,Frank Ben-Eze,F,"6' 10""",NA,SR,NA
35,Chris Czerapowicz,G,"6' 7""",NA,SO,NA
40,Clint Mann,F,"6' 7""",NA,JR,NA
