number,name,position,height,weight,class,hometown
0,Doug Browman,G,"5' 11""",NA,JR,NA
1,Jontel Evans,G,"5' 11""",NA,JR,NA
2,Paul Jesperson,G,"6' 6""",NA,FR,NA
5,Assane Sene,C,"7' 0""",NA,SR,NA
11,Rob Vozenilek,G,"6' 2""",NA,FR,NA
12,Joe Harris,G,"6' 6""",NA,SO,NA
13,Sammy Zeglinski,G,"6' 1""",NA,SR,NA
21,Angus Mitchell,F,"6' 6""",NA,JR,NA
22,Malcolm Brogdon,G,"6' 5""",NA,FR,NA
23,Mike Scott,F,"6' 8""",NA,SR,NA
24,Kt Harrell,G,"6' 4""",NA,SO,NA
25,Akil Mitchell,F,"6' 8""",NA,SO,NA
30,Thomas Rogers,G,"6' 6""",NA,SO,NA
32,Darion Atkins,F,"6' 8""",NA,FR,NA
34,James Johnson,F,"6' 9""",NA,FR,NA
