number,name,position,height,weight,class,hometown
1,Charlie Westbrook,G,"6' 4""",NA,SR,NA
2,Jordan Boots,G,"6' 1""",NA,JR,NA
3,Steve Tecker,G,"6' 5""",NA,SO,NA
4,Louie Krogman,G,"6' 1""",NA,SR,NA
12,Brandon Bos,G,"6' 1""",NA,FR,NA
14,Ricardo Andreotti,F,"6' 8""",NA,SR,NA
15,Jared Bartling,C,"6' 8""",NA,SO,NA
20,Jake Krogman,G,"6' 2""",NA,FR,NA
21,Jack Foley,G,"6' 1""",NA,FR,NA
22,Allen Saint-Gelais,F,"6' 7""",NA,JR,NA
23,Nimrod Hilliard IV,G,"6' 1""",NA,FR,NA
41,Nick Mabbutt,C,"6' 10""",NA,JR,NA
50,Trevor Gruis,C,"6' 9""",NA,SO,NA
