number,name,position,height,weight,class,hometown
0,Ben Drayton,G,"5' 10""",NA,SR,NA
1,Jessie Pernell,G,"6' 1""",NA,FR,NA
2,Sam Mike,F,"6' 6""",NA,SO,NA
3,Eric Ferguson,G,"6' 7""",NA,SO,NA
4,Tracy Ham Jr.,G,"5' 8""",NA,FR,NA
5,Jelani Hewitt,G,"6' 2""",NA,SO,NA
10,Marvin Baynham,F,"6' 6""",NA,SO,NA
11,Tré Bussey,G,"6' 2""",NA,SO,NA
12,Joe Goydish II,G,"5' 10""",NA,FR,NA
13,Edwin Harvey,G,"6' 2""",NA,FR,NA
24,Chad Waddell,G,"6' 1""",NA,FR,NA
25,Tyrone Brown,F,"6' 8""",NA,FR,NA
32,Cameron Baskerville,F,"6' 7""",NA,JR,NA
34,Kameron Dunnican,C,"6' 8""",NA,FR,NA
50,Willie Powers III,G,"6' 2""",NA,SR,NA
