number,name,position,height,weight,class,hometown
0,Josh Greene,G,"6' 0""",NA,SO,NA
3,Stephan Hicks,G,"6' 5""",NA,FR,NA
4,Ishmael Godfrey,,"0""",NA,N/A,NA
5,Aqeel Quinn,G,"6' 4""",NA,SO,NA
10,Frankie Eteuati,F,"5' 10""",NA,SO,NA
11,Vinnie McGhee,G,"5' 10""",NA,SR,NA
12,Thomas Jacobs,F,"6' 6""",NA,SO,NA
14,Lonnie Watson,G,"6' 4""",NA,FR,NA
15,Justin Yeargin,G,"6' 2""",NA,FR,NA
21,Stephen Maxwell,F,"6' 5""",NA,FR,NA
22,Davon Potts,G,"6' 3""",NA,FR,NA
24,Allen Jiles IV,G,"6' 4""",NA,SO,NA
25,Allan Guei,G,"5' 9""",NA,FR,NA
32,Ari Feldman,F,"6' 9""",NA,SR,NA
33,Jordan Mitchell,F,"6' 9""",NA,SO,NA
42,Michael Lizarraga,,"6' 7""",NA,SR,NA
43,John Hayward-Mayhew,F,"6' 9""",NA,SR,NA
