number,name,position,height,weight,class,hometown
1,James Douglas,G,"6' 0""",NA,FR,NA
2,Michael Dunn,G,"6' 0""",NA,JR,NA
10,Chris Heine,G,"6' 2""",NA,SO,NA
11,Gabe Rogers,G,"6' 2""",NA,JR,NA
12,Danny Cheek,G,"6' 4""",NA,FR,NA
20,Gaellan Bewernick,F,"6' 6""",NA,FR,NA
21,Stallon Saldivar,G,"6' 0""",NA,JR,NA
22,Colin Gruber,G,"6' 3""",NA,FR,NA
23,Luis Flores,G,"6' 3""",NA,JR,NA
30,Colby Weaver,G,"6' 3""",NA,FR,NA
33,Max Jacobsen,F,"6' 8""",NA,SO,NA
34,Durrell Norman,F,"6' 4""",NA,SR,NA
40,Ben Olayinka,F,"6' 7""",NA,JR,NA
42,Ephraim Ekanem,C,"6' 7""",NA,JR,NA
