number,name,position,height,weight,class,hometown
1,Ben Brust,G,"6' 1""",NA,SO,NA
2,Jordan Smith,G,"6' 1""",NA,FR,NA
5,Ryan Evans,F,"6' 6""",NA,JR,NA
10,Dan Fahey,G,"6' 3""",NA,JR,NA
11,Jordan Taylor,G,"6' 1""",NA,SR,NA
12,Traevon Jackson,G,"6' 2""",NA,FR,NA
13,Duje Dukan,F,"6' 8""",NA,SO,NA
21,Josh Gasser,G,"6' 3""",NA,SO,NA
22,J.D. Wise,G,"6' 0""",NA,JR,NA
31,Mike Bruesewitz,F,"6' 6""",NA,JR,NA
32,Evan Anderson,C,"6' 10""",NA,FR,NA
33,Rob Wilson,G,"6' 4""",NA,SR,NA
40,Jared Berggren,C,"6' 10""",NA,JR,NA
44,Frank Kaminsky,C,"6' 11""",NA,FR,NA
