number,name,position,height,weight,class,hometown
1,Paris Bennett,F,"6' 6""",NA,SO,NA
2,Bryce Lewis,G,"5' 9""",NA,JR,NA
3,Bryon Allen,G,"6' 3""",NA,SO,NA
4,Erik Copes,F,"6' 8""",NA,FR,NA
4,Vertrail Vaughns,G,"6' 2""",NA,SO,NA
5,Jonathan Arledge,F,"6' 9""",NA,SO,NA
10,Sherrod Wright,G,"6' 4""",NA,SO,NA
12,Vaughn Gray,F,"6' 5""",NA,FR,NA
13,Corey Edwards,G,"5' 11""",NA,FR,NA
15,Jordan Baird,G,"5' 10""",NA,JR,NA
22,Michael Morrison,F,"6' 9""",NA,SR,NA
24,Ryan Pearson,F,"6' 6""",NA,SR,NA
30,Jacob Hoxie,G,"6' 3""",NA,SO,NA
45,Andre Cornelius,G,"5' 10""",NA,SR,NA
