number,name,position,height,weight,class,hometown
1,Donte Morales,F,"6' 5""",NA,SO,NA
2,Keith Rendleman,G,"6' 7""",NA,JR,NA
4,Matt Wilson,C,"6' 11""",NA,JR,NA
5,Adam Smith,G,"5' 11""",NA,FR,NA
10,Freddie Jackson,G,"6' 3""",NA,FR,NA
12,Tanner Milson,G,"6' 2""",NA,SO,NA
14,K.K. Simmons,G,"6' 2""",NA,FR,NA
20,Dylan Sherwood,F,"6' 8""",NA,FR,NA
22,Nate Anderson,F,"6' 8""",NA,FR,NA
23,Craig Ponder,G,"6' 0""",NA,FR,NA
31,Trevor Deloach,G,"6' 4""",NA,SR,NA
33,Shane Reybold,F,"6' 7""",NA,SO,NA
40,Cedrick Williams,F,"6' 8""",NA,FR,NA
43,Cam Chambers,,"6' 4""",NA,SR,NA
