number,name,position,height,weight,class,hometown
0,Mike Tuitt,G,"6' 3""",NA,SR,NA
1,Darrion Pellum,G,"6' 6""",NA,SR,NA
2,Travis McClenny,G,"5' 9""",NA,SO,NA
3,Jasper Williams,G,"6' 2""",NA,JR,NA
4,Danny Agbelese,F,"6' 8""",NA,SR,NA
12,Koron Reed,F,"6' 7""",NA,JR,NA
14,Aaron Austin,G,"6' 3""",NA,JR,NA
15,Wesley Dunning,G,"6' 7""",NA,JR,NA
21,Orin O'Bryant,F,"6' 10""",NA,SR,NA
22,Christopher Tolson,G,"6' 0""",NA,SR,NA
24,Emmanuel Okoroba,C,"6' 8""",NA,FR,NA
30,David Bruce,C,"6' 10""",NA,SO,NA
34,Bakari Taylor,F,"4' 0""",NA,JR,NA
50,Milade Lola-Charles,C,"6' 10""",NA,SR,NA
