number,name,position,height,weight,class,hometown
1,Brad Tinsley,G,"6' 3""",NA,SR,NA
2,Kedren Johnson,G,"6' 4""",NA,FR,NA
3,Festus Ezeli,C,"6' 11""",NA,SR,NA
5,Lance Goulbourne,F,"6' 7""",NA,SR,NA
11,Kyle Fuller,G,"6' 1""",NA,SO,NA
12,Jordan Smart,G,"6' 6""",NA,JR,NA
14,Aaron Noll,F,"6' 7""",NA,SR,NA
23,John Jenkins,G,"6' 3""",NA,JR,NA
24,Dai-Jan Parker,G,"6' 3""",NA,FR,NA
33,Steve Tchiengang,F,"6' 8""",NA,SR,NA
34,Shelby Moats,C,"6' 8""",NA,FR,NA
35,James Siakam,F,"6' 7""",NA,FR,NA
40,Josh Henderson,C,"6' 11""",NA,FR,NA
44,Jeffery Taylor,F,"6' 7""",NA,SR,NA
45,Rod Odom,F,"6' 8""",NA,SO,NA
