number,name,position,height,weight,class,hometown
1,Probese Leo,C,"6' 9""",NA,SR,NA
3,Steven Kaspar,G,"6' 2""",NA,FR,NA
4,Bryan Cohen,G,"6' 5""",NA,SR,NA
5,Colin Klebon,F,"6' 8""",NA,JR,NA
10,Brian Fitzpatrick,F,"6' 8""",NA,JR,NA
11,Joshea Singleton,G,"6' 3""",NA,FR,NA
12,Bryson Johnson,G,"6' 1""",NA,JR,NA
15,Joe Willman,F,"6' 6""",NA,JR,NA
21,Enoch Andoh,C,"6' 8""",NA,SR,NA
22,Cory Starkey,F,"6' 7""",NA,FR,NA
24,Ryan Hill,G,"6' 3""",NA,SO,NA
31,Mike Muscala,F,"6' 10""",NA,JR,NA
33,Ben Brackney,G,"6' 4""",NA,SO,NA
42,Cameron Ayers,G,"6' 5""",NA,SO,NA
