number,name,position,height,weight,class,hometown
2,Marcel Smith,G,"5' 6""",NA,FR,NA
3,Tyler Russell,G,"6' 0""",NA,FR,NA
4,Art Bernardi,F,"6' 9""",NA,JR,NA
5,Ronald March,G,"6' 5""",NA,FR,NA
10,Lamar Thomas,F,"6' 9""",NA,JR,NA
11,Anthony Hill,G,"6' 0""",NA,JR,NA
14,Aaron Asp,G,"5' 10""",NA,SO,NA
22,Marcus Davis,F,"6' 5""",NA,JR,NA
23,Dewayne Bowden,G,"5' 11""",NA,FR,NA
24,Terry Bembry,F,"6' 7""",NA,SR,NA
25,Dustin Hobaugh,G,"6' 4""",NA,FR,NA
35,Jonathan Evans,G,"5' 10""",NA,SO,NA
51,Joe Latas,C,"6' 10""",NA,SR,NA
NA,,,NA,NA,,NA
NA,Joe Schmoe,,NA,NA,,NA
