number,name,position,height,weight,class,hometown
1,Jerome Seagears,G,"6' 1""",NA,FR,NA
2,Austin Carroll,G,"6' 3""",NA,SO,NA
4,Myles Mack,G,"5' 9""",NA,FR,NA
5,Eli Carter,G,"6' 2""",NA,FR,NA
10,Mike Poole,F,"6' 5""",NA,SO,NA
11,Dane Miller,G,"6' 6""",NA,JR,NA
15,Derrick Randall,C,"6' 8""",NA,FR,NA
21,Austin Johnson,F,"6' 8""",NA,JR,NA
22,Kadeem Jack,F,"6' 9""",NA,FR,NA
23,Charlie Rigoglioso,,"6' 2""",NA,N/A,NA
24,Malick Kone,F,"6' 5""",NA,FR,NA
35,Greg Lewis,F,"6' 9""",NA,FR,NA
44,Mike Kuhn,G,"6' 1""",NA,SR,NA
55,Gilvydas Biruta,F,"6' 8""",NA,SO,NA
