number,name,position,height,weight,class,hometown
1,Patrick Onwenu,G,"6' 7""",NA,FR,NA
2,Dexter Ellington,G,"6' 1""",NA,JR,NA
3,Daniel King,F,"6' 8""",NA,SR,NA
4,Fred Sturdivant,F,"6' 7""",NA,JR,NA
5,Omar Strong,G,"5' 9""",NA,JR,NA
11,Lawrence Johnson-Danner,G,"6' 4""",NA,SO,NA
12,DaQuan Joyner,F,"6' 7""",NA,SR,NA
15,DeAngelo Scott,F,"6' 7""",NA,SR,NA
20,Jabari Peters,G,"6' 4""",NA,FR,NA
23,Keithtrick Denson,F,"6' 7""",NA,SR,NA
25,Timothy Price,F,"6' 11""",NA,SR,NA
32,Aaron Clayborn,F,"6' 6""",NA,SO,NA
34,Madarious Gibbs,G,"6' 0""",NA,FR,NA
