number,name,position,height,weight,class,hometown
0,Evan Maschmeyer,G,"6' 3""",NA,FR,NA
1,C.J. Aiken,F,"6' 9""",NA,SO,NA
5,Christopher Coyne,G,"6' 2""",NA,JR,NA
10,Langston Galloway,G,"6' 2""",NA,SO,NA
11,Daryus Quarles,F,"6' 6""",NA,SO,NA
13,Ronald Roberts,F,"6' 8""",NA,SO,NA
21,Halil Kanacevic,F,"6' 8""",NA,SO,NA
22,Taylor Trevisan,G,"6' 2""",NA,JR,NA
24,Chris Wilson,G,"6' 2""",NA,FR,NA
25,Ryan Hess,G,"6' 2""",NA,FR,NA
32,Papa Ndao,F,"6' 8""",NA,FR,NA
35,Carl Jones,G,"5' 11""",NA,JR,NA
41,Colin Kelly,F,"6' 5""",NA,SO,NA
