number,name,position,height,weight,class,hometown
0,Shane Larkin,G,"5' 11""",NA,FR,NA
1,Durand Scott,G,"6' 3""",NA,JR,NA
3,Malcolm Grant,G,"6' 1""",NA,SR,NA
4,Trey McKinney Jones,G,"6' 5""",NA,JR,NA
5,DeQuan Jones,F,"6' 7""",NA,SR,NA
10,Raphael Akpejiori,F,"6' 8""",NA,SO,NA
11,Ryan Quigtar,G,"5' 11""",NA,SR,NA
12,Justin Heller,G,"6' 2""",NA,SO,NA
15,Rion Brown,G,"6' 5""",NA,SO,NA
21,Erik Swoope,F,"6' 6""",NA,SO,NA
25,Garrius Adams,G,"6' 6""",NA,JR,NA
35,Kenny Kadji,C,"6' 11""",NA,JR,NA
42,Reggie Johnson,C,"6' 10""",NA,JR,NA
