date,game_id,home,away
2014-02-24,400498194,Eastern Washington,Portland State
2014-02-24,400498407,TCU,Oklahoma State
2014-02-24,400498408,Kansas,Oklahoma
2014-02-24,400499905,Eastern Illinois,Chicago State
2014-02-24,400502874,Maryland,Syracuse
2014-02-24,400507260,Maryland-Eastern Shore,Hampton
2014-02-24,400508172,The Citadel,Samford
2014-02-24,400514368,Alabama State,Southern
2014-02-24,400514382,Alabama A&M,Alcorn State
2014-02-24,400536695,Furman,Elon
2014-02-24,400537154,Fairleigh Dickinson,Wagner
2014-02-24,400538614,Mt. St. Mary's,Bryant
