game_id,away,home,away_rank,home_rank,away_score,home_score,date
401253731,Gonzaga,Saint Mary's,1,NA,73,59,2021-01-16
401253863,Baylor,Texas Tech,2,15,68,60,2021-01-16
401253862,Kansas State,Texas,NA,4,67,82,2021-01-16
401263400,Michigan,Minnesota,7,23,57,75,2021-01-16
401269612,Creighton,Butler,8,NA,66,70,2021-01-16
401258754,Vanderbilt,Tennessee,NA,10,61,81,2021-01-16
401260219,Virginia,Clemson,18,12,85,50,2021-01-16
401263398,Ohio State,Illinois,21,14,87,81,2021-01-16
401260222,Louisville,Miami,16,NA,72,78,2021-01-16
401258753,Missouri,Texas A&M,17,NA,68,52,2021-01-16
401269614,Marquette,St. John's,NA,NA,73,71,2021-01-16
401260223,Syracuse,Pittsburgh,NA,NA,76,96,2021-01-16
401260220,North Carolina,Florida State,NA,NA,75,82,2021-01-16
401259775,American,Navy,NA,NA,86,87,2021-01-16
401258751,Georgia,Ole Miss,NA,NA,78,74,2021-01-16
401277093,Temple,Tulane,NA,NA,65,57,2021-01-16
401259778,Holy Cross,Colgate,NA,NA,55,95,2021-01-16
401259776,Army,Boston University,NA,NA,79,59,2021-01-16
401256979,Hartford,UMBC,NA,NA,70,63,2021-01-16
401253428,The Citadel,VMI,NA,NA,103,110,2021-01-16
401253025,Northern Illinois,Ball State,NA,NA,58,78,2021-01-16
401252823,Northeastern,Charleston,NA,NA,67,62,2021-01-16
401252821,William & Mary,Drexel,NA,NA,58,82,2021-01-16
401252614,Northern Arizona,Montana,NA,NA,62,58,2021-01-16
401262601,San Diego State,Utah State,NA,NA,59,64,2021-01-16
401276616,Davidson,La Salle,NA,NA,77,53,2021-01-16
401276603,James Madison,Towson,NA,NA,81,72,2021-01-16
401269727,Coppin State,Morgan St,NA,NA,72,92,2021-01-16
401260610,George Mason,Rhode Island,NA,NA,60,80,2021-01-16
401259777,Lehigh,Bucknell,NA,NA,70,75,2021-01-16
401258937,Oral Roberts,Denver,NA,NA,91,82,2021-01-16
401258749,Kentucky,Auburn,NA,NA,59,66,2021-01-16
401257115,Coastal Carolina,Georgia State,NA,NA,68,71,2021-01-16
401256982,New Hampshire,Stony Brook,NA,NA,81,64,2021-01-16
401256981,UMass Lowell,Binghamton,NA,NA,92,78,2021-01-16
401254112,Old Dominion,Rice,NA,NA,61,58,2021-01-16
401253427,Wofford,Chattanooga,NA,NA,77,59,2021-01-16
401253425,Western Carolina,Mercer,NA,NA,76,78,2021-01-16
