date,game_id,home,away
2013-03-10,330690048,Delaware,James Madison
2013-03-10,330690154,Wake Forest,Virginia Tech
2013-03-10,330690218,Temple,VCU
2013-03-10,330690258,Virginia,Maryland
2013-03-10,330690261,Vermont,UMBC
2013-03-10,330690315,Niagara,Iona
2013-03-10,330692032,Arkansas State,Western Kentucky
2013-03-10,330692166,Davidson,Appalachian State
2013-03-10,330692210,Elon,Charleston
2013-03-10,330692363,Manhattan,Fairfield
2013-03-10,330692393,Middle Tennessee,Florida International
2013-03-10,330692449,North Dakota State,UMKC
2013-03-10,330692473,Oakland,Purdue Fort Wayne
