player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Franks,F,36,5,13,0,4,5,6,0,6,6,3,0,0,1,1,15,TRUE,2018-02-22,California,A
D. Bernstine,F,35,7,9,0,0,0,2,3,4,7,2,1,0,2,1,14,TRUE,2018-02-22,California,A
V. Daniels,G,32,5,9,4,7,0,0,0,3,3,3,1,0,2,3,14,TRUE,2018-02-22,California,A
M. Flynn,G,39,4,12,2,5,4,4,0,2,2,6,1,0,2,1,14,TRUE,2018-02-22,California,A
C. Skaggs,G,15,4,7,1,3,0,0,1,3,4,1,0,0,0,1,9,TRUE,2018-02-22,California,A
A. Chidom,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2018-02-22,California,A
J. Pollard,F,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,2018-02-22,California,A
D. Cooper,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2018-02-22,California,A
M. Acquaah,G,16,2,2,1,1,4,6,0,0,0,0,0,0,1,1,9,FALSE,2018-02-22,California,A
S. Shpreyregin,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2018-02-22,California,A
K. Hinson,G,12,1,3,1,2,0,0,0,1,1,0,0,0,0,5,3,FALSE,2018-02-22,California,A
TEAM,NA,NA,28,56,9,22,13,18,6,20,26,15,4,0,10,15,78,FALSE,2018-02-22,California,A
