player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Chrabascz,F,33,3,11,0,4,0,0,2,1,3,5,1,0,3,4,6,TRUE,2017-03-04,Seton Hall,H
T. Wideman,F,23,1,4,0,0,2,2,3,1,4,0,1,0,0,4,4,TRUE,2017-03-04,Seton Hall,H
T. Lewis,G,16,0,2,0,1,0,0,0,1,1,4,0,0,0,1,0,TRUE,2017-03-04,Seton Hall,H
K. Savage,G,28,2,5,0,2,5,6,1,0,1,0,2,0,2,1,9,TRUE,2017-03-04,Seton Hall,H
A. Woodson,G,32,4,7,3,4,2,2,0,2,2,0,1,0,0,2,13,TRUE,2017-03-04,Seton Hall,H
N. Fowler,F,11,2,3,0,1,2,4,1,1,2,0,1,0,1,1,6,FALSE,2017-03-04,Seton Hall,H
K. Martin,F,29,7,15,3,7,2,2,0,6,6,1,1,2,0,2,19,FALSE,2017-03-04,Seton Hall,H
K. Baldwin,G,28,2,5,0,2,3,4,0,3,3,0,0,0,2,2,7,FALSE,2017-03-04,Seton Hall,H
H. Baddley,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2017-03-04,Seton Hall,H
TEAM,NA,NA,21,52,6,21,16,20,8,16,24,10,7,2,8,17,64,FALSE,2017-03-04,Seton Hall,H
