player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5105569,F. Borovicanin,29,3,4,1,2,2,2,0,10,10,5,4,0,1,2,9,New Mexico,Boise State,TRUE,TRUE,2025-01-17,H
4711607,M. Amzil,32,3,8,1,5,4,4,0,3,3,2,1,1,0,1,11,New Mexico,Boise State,TRUE,TRUE,2025-01-17,H
4703015,N. Junior Joseph,32,7,14,0,0,2,2,1,8,9,1,2,1,3,3,16,New Mexico,Boise State,TRUE,TRUE,2025-01-17,H
5107782,D. Dent,27,6,12,1,2,3,3,0,1,1,7,1,2,4,1,16,New Mexico,Boise State,TRUE,TRUE,2025-01-17,H
4845368,T. Washington,27,5,8,1,1,2,2,0,2,2,5,1,1,0,3,13,New Mexico,Boise State,TRUE,TRUE,2025-01-17,H
5174558,I. Sacko,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,New Mexico,Boise State,TRUE,FALSE,2025-01-17,H
5101673,J. Milicevic,8,2,4,1,2,0,0,0,0,0,0,0,0,1,0,5,New Mexico,Boise State,TRUE,FALSE,2025-01-17,H
4896973,A. Atiki,5,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,New Mexico,Boise State,TRUE,FALSE,2025-01-17,H
5241246,K. Dotson,13,1,1,1,1,2,2,0,0,0,1,0,0,1,0,5,New Mexico,Boise State,TRUE,FALSE,2025-01-17,H
5107783,Q. Webb,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New Mexico,Boise State,TRUE,FALSE,2025-01-17,H
4694228,CJ Noland,21,4,5,1,2,0,0,0,1,1,1,0,0,0,2,9,New Mexico,Boise State,TRUE,FALSE,2025-01-17,H
NA,TEAM,NA,31,57,7,15,15,15,3,26,29,22,9,5,11,14,84,New Mexico,Boise State,TRUE,FALSE,2025-01-17,H
